id,alive,request,resolve,url,subdomain,level,cname,ip,public,cdn,port,status,reason,title,banner,cidr,asn,org,addr,isp,source
1632,1,1,1,http://user-serv.whu.edu.cn,user-serv.whu.edu.cn,1,user-serv.whu.edu.cn,218.197.155.5,1,1,80,200,OK,校园网自助服务系统,,218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
1644,0,0,1,https://user-serv.whu.edu.cn,user-serv.whu.edu.cn,1,user-serv.whu.edu.cn,218.197.155.5,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='user-serv.whu.edu.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f0e1c654f10>, 'Connection to user-serv.whu.edu.cn timed out. (connect timeout=13)'))""),)",,,218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
1231,0,1,1,https://users.sgg.whu.edu.cn,users.sgg.whu.edu.cn,2,users.sgg.whu.edu.cn,202.114.120.1,1,0,443,502,Bad Gateway,502 Bad Gateway,nginx/1.20.1,202.114.112.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
1243,1,1,1,http://users.sgg.whu.edu.cn,users.sgg.whu.edu.cn,2,users.sgg.whu.edu.cn,202.114.120.1,1,0,80,200,OK,测绘学院教职员工数据库,"nginx,PHP/7.3.11",202.114.112.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
812,0,0,1,https://ut7.whu.edu.cn,ut7.whu.edu.cn,1,ut7.whu.edu.cn,218.197.150.35,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='ut7.whu.edu.cn', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f0f5871ac50>: Failed to establish a new connection: [Errno 111] Connection refused'))""),)",,,218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
814,0,0,1,http://ut7.whu.edu.cn,ut7.whu.edu.cn,1,ut7.whu.edu.cn,218.197.150.35,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='ut7.whu.edu.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f0f58364650>: Failed to establish a new connection: [Errno 111] Connection refused'))""),)",,,218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
1848,1,1,1,http://vconf.whu.edu.cn,vconf.whu.edu.cn,1,vconf.whu.edu.cn,218.197.149.10,1,1,80,200,OK,'',*********,218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Brute
1850,1,1,1,https://vconf.whu.edu.cn,vconf.whu.edu.cn,1,vconf.whu.edu.cn,218.197.149.10,1,0,443,403,Forbidden,403 Forbidden,openresty,218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Brute
1408,0,0,1,http://vdns.whu.edu.cn,vdns.whu.edu.cn,1,vdns.whu.edu.cn,202.114.64.1,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='vdns.whu.edu.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f0e9c2a8490>: Failed to establish a new connection: [Errno 111] Connection refused'))""),)",,,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
1414,1,1,1,https://vdns.whu.edu.cn,vdns.whu.edu.cn,1,vdns.whu.edu.cn,202.114.64.1,1,1,443,200,OK,ZDNS,,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
853,0,0,1,https://vhost.whu.edu.cn,vhost.whu.edu.cn,1,vhost.whu.edu.cn,202.114.64.140,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='vhost.whu.edu.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f0f587a7f50>, 'Connection to vhost.whu.edu.cn timed out. (connect timeout=13)'))""),)",,,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,SiteDossierQuery
854,0,0,1,http://vhost.whu.edu.cn,vhost.whu.edu.cn,1,vhost.whu.edu.cn,202.114.64.140,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='vhost.whu.edu.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7f0f781d9c50>, 'Connection to vhost.whu.edu.cn timed out. (connect timeout=13)'))""),)",,,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,SiteDossierQuery
1707,0,0,1,https://vhost1.whu.edu.cn,vhost1.whu.edu.cn,1,vhost1.whu.edu.cn,210.42.121.166,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='vhost1.whu.edu.cn', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f0d129e7dd0>: Failed to establish a new connection: [Errno 111] Connection refused'))""),)",,,210.42.112.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Brute
1708,1,1,1,http://vhost1.whu.edu.cn,vhost1.whu.edu.cn,1,vhost1.whu.edu.cn,210.42.121.166,1,1,80,404,Not Found,None,,210.42.112.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Brute
624,0,0,1,http://vip.lib.whu.edu.cn,vip.lib.whu.edu.cn,2,s24.lib.whu.edu.cn,202.114.65.24,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='vip.lib.whu.edu.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f0f182e9f50>: Failed to establish a new connection: [Errno 111] Connection refused'))""),)",,,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
625,0,0,1,https://vip.lib.whu.edu.cn,vip.lib.whu.edu.cn,2,s24.lib.whu.edu.cn,202.114.65.24,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='vip.lib.whu.edu.cn', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f0f18250c90>: Failed to establish a new connection: [Errno 111] Connection refused'))""),)",,,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
819,1,1,1,https://vision.lib.whu.edu.cn,vision.lib.whu.edu.cn,2,vision.lib.whu.edu.cn,202.114.65.55,1,0,443,404,Not Found,'',nginx,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
825,1,1,1,http://vision.lib.whu.edu.cn,vision.lib.whu.edu.cn,2,vision.lib.whu.edu.cn,202.114.65.55,1,0,80,200,OK,Index-truran multimedia resource application system,nginx,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
1752,1,1,1,https://vote.whu.edu.cn,vote.whu.edu.cn,1,vote.whu.edu.cn,218.197.151.4,1,0,443,200,,武汉大学130年周年校庆纪念版校园卡设计方案评选网,,218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Brute
1873,1,1,1,http://vote.whu.edu.cn,vote.whu.edu.cn,1,vote.whu.edu.cn,218.197.151.4,1,0,80,200,,武汉大学130年周年校庆纪念版校园卡设计方案评选网,,218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Brute
305,1,1,1,https://vpn.whu.edu.cn,vpn.whu.edu.cn,1,vpn.whu.edu.cn,218.197.158.237,1,1,443,200,OK,Loading...,Sangine,218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,MySSLQuery
464,0,0,1,http://vpn.whu.edu.cn,vpn.whu.edu.cn,1,vpn.whu.edu.cn,218.197.158.237,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='vpn.whu.edu.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7f0f9fa86190>, 'Connection to vpn.whu.edu.cn timed out. (connect timeout=13)'))""),)",,,218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,MySSLQuery
1780,1,1,1,https://vpn2.whu.edu.cn,vpn2.whu.edu.cn,1,vpn2.whu.edu.cn,218.197.157.2,1,1,443,200,OK,'\n\n\n\n\n\n\n\n\r\nYour browser does not support JavaScript (or it is blocked). Please check your browser settings and make sure it supports JavaScript.\r\n\n\n\n\n\n',Server,218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Brute
1952,0,0,1,http://vpn2.whu.edu.cn,vpn2.whu.edu.cn,1,vpn2.whu.edu.cn,218.197.157.2,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='vpn2.whu.edu.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7f0d1226d950>, 'Connection to vpn2.whu.edu.cn timed out. (connect timeout=13)'))""),)",,,218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Brute
1374,1,1,1,http://vsmlab.sgg.whu.edu.cn,vsmlab.sgg.whu.edu.cn,2,vsmlab.sgg.whu.edu.cn,202.114.120.1,1,1,80,200,OK,Welcome to CentOS,nginx/1.20.1,202.114.112.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
1380,0,1,1,https://vsmlab.sgg.whu.edu.cn,vsmlab.sgg.whu.edu.cn,2,vsmlab.sgg.whu.edu.cn,202.114.120.1,1,0,443,502,Bad Gateway,502 Bad Gateway,nginx/1.20.1,202.114.112.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
1530,1,1,1,http://wangfuan.whu.edu.cn,wangfuan.whu.edu.cn,1,wangfuan.whu.edu.cn,210.42.122.96,1,1,80,200,OK,武汉大学王富安课题组欢迎您,******,210.42.112.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,SoSearch
1533,1,1,1,https://wangfuan.whu.edu.cn,wangfuan.whu.edu.cn,1,wangfuan.whu.edu.cn,210.42.122.96,1,1,443,200,OK,,Apache,210.42.112.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,SoSearch
1671,0,0,1,http://water.whu.edu.cn,water.whu.edu.cn,1,water.whu.edu.cn,202.114.64.168,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='water.whu.edu.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f0d9c42c310>: Failed to establish a new connection: [Errno 111] Connection refused'))""),)",,,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Brute
1681,1,1,1,https://water.whu.edu.cn,water.whu.edu.cn,1,water.whu.edu.cn,202.114.64.168,1,1,443,200,OK,智能控水,nginx/1.19.5,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Brute
820,1,1,1,https://waterjet.whu.edu.cn,waterjet.whu.edu.cn,1,waterjet.whu.edu.cn,218.197.151.153,1,1,443,200,OK,水射流理论与新技术湖北省重点实验室,"WHU-AppSrv 1.0.0,WHU-AppSrv 1.0.0",218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
990,1,1,1,http://waterjet.whu.edu.cn,waterjet.whu.edu.cn,1,waterjet.whu.edu.cn,218.197.151.153,1,1,80,200,OK,水射流理论与新技术湖北省重点实验室,"WHU-AppSrv 1.0.0,WHU-AppSrv 1.0.0",218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
737,0,0,1,https://waterlab.whu.edu.cn,waterlab.whu.edu.cn,1,waterlab.whu.edu.cn,210.42.121.166,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='waterlab.whu.edu.cn', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f0ec05ca490>: Failed to establish a new connection: [Errno 101] Network is unreachable'))""),)",,,210.42.112.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
740,1,1,1,http://waterlab.whu.edu.cn,waterlab.whu.edu.cn,1,waterlab.whu.edu.cn,210.42.121.166,1,1,80,200,OK,水资源工程与调度全国重点实验室,"Apache/2.4.39 (Win64) OpenSSL/1.1.1b mod_fcgid/2.3.9a mod_log_rotate/1.02,ThinkPHP",210.42.112.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
430,1,1,1,https://wbm.whu.edu.cn,wbm.whu.edu.cn,1,wbm.whu.edu.cn,202.114.64.221,1,1,443,200,OK,武汉大学基础医学院,none,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,SiteDossierQuery
579,1,1,1,http://wbm.whu.edu.cn,wbm.whu.edu.cn,1,wbm.whu.edu.cn,202.114.64.221,1,1,80,200,OK,武汉大学基础医学院,none,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,SiteDossierQuery
1259,1,1,1,https://wbmsite.whu.edu.cn,wbmsite.whu.edu.cn,1,wbmsite.whu.edu.cn,210.42.113.12,1,1,443,404,Not Found,» 未找到页面 | 武汉大学基础医学院,"Apache/2.2.15 (CentOS),PHP/5.5.38",210.42.112.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
1263,1,1,1,http://wbmsite.whu.edu.cn,wbmsite.whu.edu.cn,1,wbmsite.whu.edu.cn,210.42.113.12,1,1,80,404,Not Found,» 未找到页面 | 武汉大学基础医学院,"Apache/2.2.15 (CentOS),PHP/5.5.38",210.42.112.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
136,0,1,1,https://wbshen.users.sgg.whu.edu.cn,wbshen.users.sgg.whu.edu.cn,3,wbshen.users.sgg.whu.edu.cn,202.114.120.1,1,0,443,502,Bad Gateway,502 Bad Gateway,nginx/1.20.1,202.114.112.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,MySSLQuery
138,1,1,1,http://wbshen.users.sgg.whu.edu.cn,wbshen.users.sgg.whu.edu.cn,3,wbshen.users.sgg.whu.edu.cn,202.114.120.1,1,0,80,200,OK,申文斌 | 武汉大学测绘学院,"nginx,PHP/7.3.11",202.114.112.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,MySSLQuery
1973,0,1,1,https://wchen.users.sgg.whu.edu.cn,wchen.users.sgg.whu.edu.cn,5,wchen.users.sgg.whu.edu.cn,202.114.120.1,1,0,443,502,Bad Gateway,502 Bad Gateway,nginx/1.20.1,202.114.112.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Finder
1980,1,1,1,http://wchen.users.sgg.whu.edu.cn,wchen.users.sgg.whu.edu.cn,5,wchen.users.sgg.whu.edu.cn,202.114.120.1,1,0,80,200,OK,陈巍 | 测绘学院员工站点,"nginx,PHP/7.3.11",202.114.112.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Finder
1292,1,1,1,http://wdgyb.whu.edu.cn,wdgyb.whu.edu.cn,1,wdgyb.whu.edu.cn,218.197.149.238,1,0,80,200,OK,首页 - 武汉大学第五届教职工创新创业大赛,*****************,218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
1640,0,0,1,https://wdgyb.whu.edu.cn,wdgyb.whu.edu.cn,1,wdgyb.whu.edu.cn,218.197.149.238,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='wdgyb.whu.edu.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f0e3c35f7d0>, 'Connection to wdgyb.whu.edu.cn timed out. (connect timeout=13)'))""),)",,,218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
2113,1,1,1,http://wdhy.whu.edu.cn,wdhy.whu.edu.cn,3,wdhy.whu.edu.cn,218.197.155.113,1,1,80,200,OK,,**********,218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Finder
2119,1,1,1,https://wdhy.whu.edu.cn,wdhy.whu.edu.cn,3,wdhy.whu.edu.cn,218.197.155.113,1,1,443,200,OK,,**********,218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Finder
492,1,1,1,https://wdisk.whu.edu.cn,wdisk.whu.edu.cn,1,wdisk.whu.edu.cn,218.197.149.246,1,1,443,200,OK,Log In - 珞珈云盘Wdisk,"WHU-AppSrv 1.0.0,WHU-AppSrv 1.0.0",218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,ChinazQuery
672,1,1,1,http://wdisk.whu.edu.cn,wdisk.whu.edu.cn,1,wdisk.whu.edu.cn,218.197.149.246,1,1,80,200,OK,Log In - 珞珈云盘Wdisk,"WHU-AppSrv 1.0.0,WHU-AppSrv 1.0.0",218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,ChinazQuery
824,1,1,1,http://wdyey.whu.edu.cn,wdyey.whu.edu.cn,1,wdyey.whu.edu.cn,202.114.64.221,1,1,80,200,OK,武汉大学幼儿园,none,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
827,1,1,1,https://wdyey.whu.edu.cn,wdyey.whu.edu.cn,1,wdyey.whu.edu.cn,202.114.64.221,1,1,443,200,OK,武汉大学幼儿园,none,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
2086,1,1,1,http://wdyz.whu.edu.cn,wdyz.whu.edu.cn,3,wdyz.whu.edu.cn,202.114.64.221,1,1,80,200,OK,武汉大学研究生招生信息网,none,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Finder
2088,1,1,1,https://wdyz.whu.edu.cn,wdyz.whu.edu.cn,3,wdyz.whu.edu.cn,202.114.64.221,1,1,443,200,OK,武汉大学研究生招生信息网,none,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Finder
165,1,1,1,http://web2019dev.lib.whu.edu.cn,web2019dev.lib.whu.edu.cn,2,web2019dev.lib.whu.edu.cn,202.114.65.55,1,1,80,200,OK,Welcome to CentOS,nginx,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,MySSLQuery
171,1,1,1,https://web2019dev.lib.whu.edu.cn,web2019dev.lib.whu.edu.cn,2,web2019dev.lib.whu.edu.cn,202.114.65.55,1,0,443,404,Not Found,'',nginx,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,MySSLQuery
573,1,1,1,https://webmail.lib.whu.edu.cn,webmail.lib.whu.edu.cn,2,s12.lib.whu.edu.cn,202.114.65.12,1,0,443,200,OK,登录 :WebMail,"Apache,PHP/5.1.6",202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
736,1,1,1,http://webmail.lib.whu.edu.cn,webmail.lib.whu.edu.cn,2,s12.lib.whu.edu.cn,202.114.65.12,1,0,80,200,OK,登录 :WebMail,"Apache,PHP/5.1.6",202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
926,0,0,1,https://wedding.whu.edu.cn,wedding.whu.edu.cn,1,wedding.whu.edu.cn,210.42.122.166,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='wedding.whu.edu.cn', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f0f9c0d6190>: Failed to establish a new connection: [Errno 101] Network is unreachable'))""),)",,,210.42.112.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
981,1,1,1,http://wedding.whu.edu.cn,wedding.whu.edu.cn,1,wedding.whu.edu.cn,210.42.122.166,1,1,80,200,OK,武汉大学校友总会-首页,"************************************,*********",210.42.112.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
240,1,1,1,http://weixin.lib.whu.edu.cn,weixin.lib.whu.edu.cn,2,weixin.lib.whu.edu.cn,202.114.65.5,1,0,80,404,NOT FOUND,Page not found at /,nginx/1.20.2,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,CertSpotterQuery
392,1,1,1,https://weixin.lib.whu.edu.cn,weixin.lib.whu.edu.cn,2,weixin.lib.whu.edu.cn,202.114.65.5,1,0,443,200,,首页,nginx/1.20.2,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,CertSpotterQuery
1270,0,0,1,https://wenboliu.whu.edu.cn,wenboliu.whu.edu.cn,1,wenboliu.whu.edu.cn,202.114.64.41,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='wenboliu.whu.edu.cn', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f0e1c735250>: Failed to establish a new connection: [Errno 101] Network is unreachable'))""),)",,,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
1274,1,1,1,http://wenboliu.whu.edu.cn,wenboliu.whu.edu.cn,1,wenboliu.whu.edu.cn,202.114.64.41,1,1,80,200,OK,The Liu Group,"*****************,*******",202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
725,0,1,1,http://wenhua.lib.whu.edu.cn,wenhua.lib.whu.edu.cn,2,wenhua.lib.whu.edu.cn,202.114.65.5,1,0,80,500,Internal Server Error,500 - 内部服务器错误。,"nginx/1.20.2,ASP.NET",202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
941,1,1,1,https://wenhua.lib.whu.edu.cn,wenhua.lib.whu.edu.cn,2,wenhua.lib.whu.edu.cn,202.114.65.5,1,0,443,200,,首页,nginx/1.20.2,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
2172,0,1,1,https://wenjiepeng.users.sgg.whu.edu.cn,wenjiepeng.users.sgg.whu.edu.cn,5,wenjiepeng.users.sgg.whu.edu.cn,202.114.120.1,1,0,443,502,Bad Gateway,502 Bad Gateway,nginx/1.20.1,202.114.112.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Finder
2183,1,1,1,http://wenjiepeng.users.sgg.whu.edu.cn,wenjiepeng.users.sgg.whu.edu.cn,5,wenjiepeng.users.sgg.whu.edu.cn,202.114.120.1,1,1,80,200,OK,测绘学院教职员工数据库,"nginx,PHP/7.3.11",202.114.112.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Finder
1863,1,1,1,https://wenku.whu.edu.cn,wenku.whu.edu.cn,1,wenku.whu.edu.cn,202.114.65.179,1,1,443,200,OK,,nginx,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Brute
1886,1,1,1,http://wenku.whu.edu.cn,wenku.whu.edu.cn,1,wenku.whu.edu.cn,202.114.65.179,1,1,80,200,OK,,nginx,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Brute
721,1,1,1,https://wenming.whu.edu.cn,wenming.whu.edu.cn,1,wenming.whu.edu.cn,218.197.151.153,1,1,443,200,OK,文明网,"WHU-AppSrv 1.0.0,WHU-AppSrv 1.0.0",218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
884,1,1,1,http://wenming.whu.edu.cn,wenming.whu.edu.cn,1,wenming.whu.edu.cn,218.197.151.153,1,1,80,200,OK,文明网,"WHU-AppSrv 1.0.0,WHU-AppSrv 1.0.0",218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
1489,1,1,1,https://wgs.whu.edu.cn,wgs.whu.edu.cn,1,wgs.whu.edu.cn,218.197.151.153,1,1,443,200,OK,武汉大学妇女与性别研究中心,"WHU-AppSrv 1.0.0,WHU-AppSrv 1.0.0",218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,CrtshQuery
1648,1,1,1,http://wgs.whu.edu.cn,wgs.whu.edu.cn,1,wgs.whu.edu.cn,218.197.151.153,1,1,80,200,OK,武汉大学妇女与性别研究中心,"WHU-AppSrv 1.0.0,WHU-AppSrv 1.0.0",218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,CrtshQuery
2073,1,1,1,http://whjt.lib.whu.edu.cn,whjt.lib.whu.edu.cn,4,whjt.lib.whu.edu.cn,202.114.65.55,1,0,80,200,,文华讲坛,nginx,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Finder
2075,1,1,1,https://whjt.lib.whu.edu.cn,whjt.lib.whu.edu.cn,4,whjt.lib.whu.edu.cn,202.114.65.55,1,0,443,404,Not Found,'',nginx,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Finder
1053,1,1,1,http://whp.whu.edu.cn,whp.whu.edu.cn,1,whp.whu.edu.cn,202.114.64.221,1,0,80,404,Not Found,访问出错 - 404,none,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
1058,1,1,1,https://whp.whu.edu.cn,whp.whu.edu.cn,1,whp.whu.edu.cn,202.114.64.221,1,0,443,404,Not Found,访问出错 - 404,none,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
268,1,1,1,https://whu.edu.cn,whu.edu.cn,0,whu.edu.cn,115.156.124.13,1,1,443,200,OK,武汉大学,none,115.156.96.0/19,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,IP138Query
270,1,1,1,http://whu.edu.cn,whu.edu.cn,0,whu.edu.cn,115.156.124.13,1,1,80,200,OK,武汉大学,none,115.156.96.0/19,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,IP138Query
762,0,0,1,https://whuca.whu.edu.cn,whuca.whu.edu.cn,1,whuca.whu.edu.cn,210.42.121.109,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='whuca.whu.edu.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f0f387eac90>, 'Connection to whuca.whu.edu.cn timed out. (connect timeout=13)'))""),)",,,210.42.112.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,SiteDossierQuery
1224,0,0,1,http://whuca.whu.edu.cn,whuca.whu.edu.cn,1,whuca.whu.edu.cn,210.42.121.109,1,0,80,,"(ReadTimeoutError(""HTTPConnectionPool(host='whuca.whu.edu.cn', port=80): Read timed out. (read timeout=27)""),)",,,210.42.112.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,SiteDossierQuery
937,0,0,1,http://whucedrjtnc.whu.edu.cn,whucedrjtnc.whu.edu.cn,1,whucedrjtnc.whu.edu.cn,218.197.151.22,1,0,80,,"(ProtocolError('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')),)",,,218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
